[debug] elbow QVEL: 1360.3880485862783, Shoulder QVEL: -1881.5315111200423
[debug] elbow QVEL: 1528.2966145076705, Shoulder QVEL: -1793.7196246131891
[debug] elbow QVEL: 1693.3649347764044, Shoulder QVEL: -1717.1571258809647
[debug] elbow QVEL: 1833.2614286282076, Shoulder QVEL: -1669.9700886189978
[debug] elbow QVEL: 1938.252842628194, Shoulder QVEL: -1662.278408533691
[debug] elbow QVEL: 2008.0398837588637, Shoulder QVEL: -1697.4910775771307
[debug] elbow QVEL: 2045.9522207606042, Shoulder QVEL: -1775.5932050744245
[debug] elbow QVEL: 2054.9364684584607, Shoulder QVEL: -1894.9660722937422
[debug] elbow QVEL: 2035.8238490383903, Shoulder QVEL: -2051.805339440935
[debug] elbow QVEL: 1986.9824224780905, Shoulder QVEL: -2237.796888879555
[debug] elbow QVEL: 2182.5320597793025, Shoulder QVEL: -2294.5332832503036
[debug] elbow QVEL: 2439.3075354467783, Shoulder QVEL: -2192.1818858590027
[debug] elbow QVEL: 2623.800154583094, Shoulder QVEL: -2175.4953026930393
[debug] elbow QVEL: 2729.82435523622, Shoulder QVEL: -2258.893942847601
[debug] elbow QVEL: 2767.088321145564, Shoulder QVEL: -2442.1193187735917
[debug] elbow QVEL: 2741.242643484264, Shoulder QVEL: -2717.64927897659
[debug] elbow QVEL: 2648.3419748823576, Shoulder QVEL: -3062.075744807907
[debug] elbow QVEL: 2478.575906529323, Shoulder QVEL: -3420.912800055993
[debug] elbow QVEL: 2233.0376435769876, Shoulder QVEL: -3712.265914054701
[debug] elbow QVEL: 1872.4169187188447, Shoulder QVEL: -3921.560130175824
[debug] elbow QVEL: 2219.7117121071674, Shoulder QVEL: -3730.7085445101316
[debug] elbow QVEL: 2826.8271219511316, Shoulder QVEL: -3411.9865191481786
[debug] elbow QVEL: 3383.278078703168, Shoulder QVEL: -3188.667288356365
[debug] elbow QVEL: 3711.436100730043, Shoulder QVEL: -3219.8292534301354
[debug] elbow QVEL: 3816.899486208118, Shoulder QVEL: -3533.5415837319256
[debug] elbow QVEL: 4395.065304051078, Shoulder QVEL: -3764.7398532634475
[debug] elbow QVEL: 4926.898040215839, Shoulder QVEL: -3729.747867653696
[debug] elbow QVEL: 5094.197684477186, Shoulder QVEL: -4245.511944514091
[debug] elbow QVEL: 4947.405267319074, Shoulder QVEL: -5284.032951497771
[debug] elbow QVEL: 4439.597157139957, Shoulder QVEL: -6479.673957714697
[debug] elbow QVEL: 5918.910725930153, Shoulder QVEL: -6057.958865742023
[debug] elbow QVEL: 6900.14833556123, Shoulder QVEL: -6359.699800002993
[debug] elbow QVEL: 6487.168423636896, Shoulder QVEL: -8219.073156329347
[debug] elbow QVEL: 6541.799482878596, Shoulder QVEL: -8868.739725984786
[debug] elbow QVEL: 9398.980207503435, Shoulder QVEL: -8228.958725994664
[debug] elbow QVEL: 13102.935631401288, Shoulder QVEL: -10837.522938402468
[debug] elbow QVEL: 17795.193951611855, Shoulder QVEL: -18318.434106231645
[debug] elbow QVEL: 26716.320728407554, Shoulder QVEL: -21223.286397547643
[debug] elbow QVEL: 10161.722182284251, Shoulder QVEL: -40369.83832658609
[debug] elbow QVEL: -26914.779838865583, Shoulder QVEL: -34289.32119540188
[debug] elbow QVEL: -353375.3375266581, Shoulder QVEL: 358778.16976002406
[debug] elbow QVEL: 674.7070124464889, Shoulder QVEL: -1002.2585316233684
[debug] elbow QVEL: 622.5434315323355, Shoulder QVEL: -1042.8650959140546
[debug] elbow QVEL: 600.316608104003, Shoulder QVEL: -1055.0913144913259
[debug] elbow QVEL: 588.1008738815854, Shoulder QVEL: -1061.750373399164
[debug] elbow QVEL: 586.439534708559, Shoulder QVEL: -1062.5197057954824
[debug] elbow QVEL: 595.4007962538794, Shoulder QVEL: -1057.3618334096739
[debug] elbow QVEL: 614.5850479681415, Shoulder QVEL: -1046.5145731324533
[debug] elbow QVEL: 643.0739220807417, Shoulder QVEL: -1030.549262570596
[debug] elbow QVEL: 679.4507267757818, Shoulder QVEL: -1010.3665775442043
[debug] elbow QVEL: 1008.4170071709565, Shoulder QVEL: -873.0670256044418
[debug] elbow QVEL: 1032.413205230364, Shoulder QVEL: -876.8701220370548
[debug] elbow QVEL: 1051.3665561228668, Shoulder QVEL: -886.9892876067988
[debug] elbow QVEL: 1065.5706807547504, Shoulder QVEL: -903.3895436978194
[debug] elbow QVEL: 1075.3034704909173, Shoulder QVEL: -926.0085629242242
[debug] elbow QVEL: 1080.7958861887819, Shoulder QVEL: -954.7044318716339
[debug] elbow QVEL: 1082.188251311704, Shoulder QVEL: -989.2860619293125
[debug] elbow QVEL: 1079.520740953033, Shoulder QVEL: -1029.4298027775158
[debug] elbow QVEL: 1072.7283391203914, Shoulder QVEL: -1074.6705233012408
[debug] elbow QVEL: 1061.6480723894829, Shoulder QVEL: -1124.2974136927771
[debug] elbow QVEL: 999.3706421282477, Shoulder QVEL: -1202.9103535560403
[debug] elbow QVEL: 971.2624199611801, Shoulder QVEL: -1218.5860357133315
[debug] elbow QVEL: 965.7640191907773, Shoulder QVEL: -1221.5270217539137
[debug] elbow QVEL: 983.647593667908, Shoulder QVEL: -1211.2155769011524
[debug] elbow QVEL: 1022.3439606210986, Shoulder QVEL: -1189.412340740858
[debug] elbow QVEL: 1076.4333106257243, Shoulder QVEL: -1159.8897713901931
[debug] elbow QVEL: 1138.802804053787, Shoulder QVEL: -1127.7486135901436
[debug] elbow QVEL: 1202.2986278719156, Shoulder QVEL: -1098.3417718137612
[debug] elbow QVEL: 1261.2987862039065, Shoulder QVEL: -1076.1227356905035
[debug] elbow QVEL: 1312.3217332764802, Shoulder QVEL: -1064.1900178487251
[debug] elbow QVEL: 1353.8947584621212, Shoulder QVEL: -1064.2865320450837
[debug] elbow QVEL: 1385.9158554963822, Shoulder QVEL: -1077.1739880773853
[debug] elbow QVEL: 1408.9495369877359, Shoulder QVEL: -1103.088755798567
[debug] elbow QVEL: 1423.7294475667666, Shoulder QVEL: -1142.0228503914127
[debug] elbow QVEL: 1430.8628104501772, Shoulder QVEL: -1193.8202658238665
[debug] elbow QVEL: 1430.678758068918, Shoulder QVEL: -1258.1358282859048
[debug] elbow QVEL: 1423.1748633570473, Shoulder QVEL: -1334.2214008716187
[debug] elbow QVEL: 1408.0243464129928, Shoulder QVEL: -1420.6567504647553
[debug] elbow QVEL: 1384.622801444206, Shoulder QVEL: -1514.9305077239412
[debug] elbow QVEL: 1352.2520081914718, Shoulder QVEL: -1613.1987392067172
[debug] elbow QVEL: 1352.999796070375, Shoulder QVEL: -1685.855284937914
[debug] elbow QVEL: 1446.1862559795782, Shoulder QVEL: -1634.2029322982632
[debug] elbow QVEL: 1566.927743505731, Shoulder QVEL: -1571.4726707803322
[debug] elbow QVEL: 1689.5663183455235, Shoulder QVEL: -1516.6872102034856
[debug] elbow QVEL: 1795.5074100820298, Shoulder QVEL: -1484.9085658620218
[debug] elbow QVEL: 1876.6195370496587, Shoulder QVEL: -1484.3706776077763
[debug] elbow QVEL: 1932.2685680917302, Shoulder QVEL: -1518.0297460735512
[debug] elbow QVEL: 1964.7853880872347, Shoulder QVEL: -1586.363243822018
[debug] elbow QVEL: 1976.5017636094556, Shoulder QVEL: -1688.8726607805208
[debug] elbow QVEL: 1968.4313450423656, Shoulder QVEL: -1823.9502930277927
[debug] elbow QVEL: 1939.9012023424682, Shoulder QVEL: -1987.37099677497
[debug] elbow QVEL: 1888.7993457054986, Shoulder QVEL: -2170.069272301608
[debug] elbow QVEL: 1812.6560935821021, Shoulder QVEL: -2356.246237138513
[debug] elbow QVEL: 1933.760585022301, Shoulder QVEL: -2402.041963704231
[debug] elbow QVEL: 2211.17814272137, Shoulder QVEL: -2262.667986901381
[debug] elbow QVEL: 2456.3239309577834, Shoulder QVEL: -2172.3569097074355
[debug] elbow QVEL: 2627.0614353997803, Shoulder QVEL: -2170.0835919896354
[debug] elbow QVEL: 2721.634172590798, Shoulder QVEL: -2266.6878598770536
[debug] elbow QVEL: 2749.776835977839, Shoulder QVEL: -2460.818933969213
[debug] elbow QVEL: 2715.821013182337, Shoulder QVEL: -2743.728856730847
[debug] elbow QVEL: 2614.737342077633, Shoulder QVEL: -3089.339156622245
[debug] elbow QVEL: 2437.0006357344614, Shoulder QVEL: -3440.0269765950925
[debug] elbow QVEL: 2059.03302741591, Shoulder QVEL: -3785.5805164348417
[debug] elbow QVEL: 2376.7932056098502, Shoulder QVEL: -3609.2442836570567
[debug] elbow QVEL: 2952.7049615519118, Shoulder QVEL: -3308.9397774013605
[debug] elbow QVEL: 3464.6304287355106, Shoulder QVEL: -3119.742001755448
[debug] elbow QVEL: 3754.4467648363466, Shoulder QVEL: -3187.9083215568353
[debug] elbow QVEL: 3835.8158894806593, Shoulder QVEL: -3533.7200100145037
[debug] elbow QVEL: 3729.0437230763814, Shoulder QVEL: -4120.01452254328
[debug] elbow QVEL: 3966.1182721713576, Shoulder QVEL: -4498.240731082412
[debug] elbow QVEL: 4876.846592825558, Shoulder QVEL: -4121.859440738794
[debug] elbow QVEL: 5328.301444882832, Shoulder QVEL: -4347.037282519057
[debug] elbow QVEL: 5314.175473480855, Shoulder QVEL: -5265.7696128465905
[debug] elbow QVEL: 4828.691591938815, Shoulder QVEL: -6605.871378537775
[debug] elbow QVEL: 3486.9448177557315, Shoulder QVEL: -7716.255340164692
[debug] elbow QVEL: 5533.605427314807, Shoulder QVEL: -6643.608398017431
[debug] elbow QVEL: 7180.39714669708, Shoulder QVEL: -6337.05137500576
[debug] elbow QVEL: 9538.375813943883, Shoulder QVEL: -7379.620424057786
[debug] elbow QVEL: 9436.557110311194, Shoulder QVEL: -10423.258244282848
[debug] elbow QVEL: 12332.889058585191, Shoulder QVEL: -11526.498308582408
[debug] elbow QVEL: 17999.200890181077, Shoulder QVEL: -16004.259148759153
[debug] elbow QVEL: 11309.822254917635, Shoulder QVEL: -28479.80299105578
[debug] elbow QVEL: 69514.32330867102, Shoulder QVEL: -74307.42547929037
[debug] elbow QVEL: 44455480.690451786, Shoulder QVEL: -17895392.69907628
[debug] elbow QVEL: 771.6633003500962, Shoulder QVEL: -1012.513559971319
[debug] elbow QVEL: 756.7215660946848, Shoulder QVEL: -1043.0503961174516
[debug] elbow QVEL: 770.9784809334374, Shoulder QVEL: -1053.7027193566882
[debug] elbow QVEL: 810.8852598056149, Shoulder QVEL: -1031.5548960872766
[debug] elbow QVEL: 857.3962234570339, Shoulder QVEL: -1006.4486611345827
[debug] elbow QVEL: 1003.5066258213042, Shoulder QVEL: -937.4931180437411
[debug] elbow QVEL: 1045.6075366725197, Shoulder QVEL: -923.5593875156416
[debug] elbow QVEL: 1081.9418669593567, Shoulder QVEL: -916.4186008538986
[debug] elbow QVEL: 1112.1460934362726, Shoulder QVEL: -916.6635580869921
[debug] elbow QVEL: 1136.29126240677, Shoulder QVEL: -924.5800739193618
[debug] elbow QVEL: 1154.6877664800236, Shoulder QVEL: -940.2479139010709
[debug] elbow QVEL: 1167.7209136946426, Shoulder QVEL: -963.6209210213541
[debug] elbow QVEL: 1175.7272340029815, Shoulder QVEL: -994.6123599238798
[debug] elbow QVEL: 1178.9474701680938, Shoulder QVEL: -1033.0365692234589
[debug] elbow QVEL: 1177.484583660625, Shoulder QVEL: -1078.5996737845796
[debug] elbow QVEL: 1171.296668255381, Shoulder QVEL: -1130.807407522353
[debug] elbow QVEL: 1160.2054408950678, Shoulder QVEL: -1188.8717628744594
[debug] elbow QVEL: 1143.9105519534605, Shoulder QVEL: -1251.5552003957807
[debug] elbow QVEL: 1122.0477639768606, Shoulder QVEL: -1317.1220371258078
[debug] elbow QVEL: 1094.2665272788727, Shoulder QVEL: -1383.270942580279
[debug] elbow QVEL: 1060.375461034483, Shoulder QVEL: -1447.2443707451994
[debug] elbow QVEL: 1020.5557881137001, Shoulder QVEL: -1506.1181623859138
[debug] elbow QVEL: 888.3607922744134, Shoulder QVEL: -1604.5954072031432
[debug] elbow QVEL: 828.0460086110984, Shoulder QVEL: -1637.5461107845688
[debug] elbow QVEL: 799.9318061331973, Shoulder QVEL: -1652.801772282008
[debug] elbow QVEL: 806.2402828828758, Shoulder QVEL: -1649.0765078847915
[debug] elbow QVEL: 846.4620437267547, Shoulder QVEL: -1626.672650581622
[debug] elbow QVEL: 917.3230679016743, Shoulder QVEL: -1587.5071151502634
[debug] elbow QVEL: 1012.2985467657508, Shoulder QVEL: -1535.647794553869
[debug] elbow QVEL: 1121.6977965049325, Shoulder QVEL: -1477.540306235724
[debug] elbow QVEL: 1234.0758012717154, Shoulder QVEL: -1421.322360245723
[debug] elbow QVEL: 1338.9307763681886, Shoulder QVEL: -1375.0271886113042
[debug] elbow QVEL: 1428.9995050323475, Shoulder QVEL: -1344.8775069591095
[debug] elbow QVEL: 1500.9369620388293, Shoulder QVEL: -1334.5558576388694
[debug] elbow QVEL: 1554.3853490282659, Shoulder QVEL: -1345.6177663875674
[debug] elbow QVEL: 1590.4973111392276, Shoulder QVEL: -1378.326546049524
[debug] elbow QVEL: 1610.7274284218556, Shoulder QVEL: -1432.2873162631552
[debug] elbow QVEL: 1616.1205927313354, Shoulder QVEL: -1506.6351978849236
[debug] elbow QVEL: 1588.7985075788363, Shoulder QVEL: -1609.6524968891704
[debug] elbow QVEL: 1634.52097966103, Shoulder QVEL: -1584.1582939356506
[debug] elbow QVEL: 1726.749177240875, Shoulder QVEL: -1535.9138198889798
[debug] elbow QVEL: 1835.1327968516398, Shoulder QVEL: -1487.5479617055341
[debug] elbow QVEL: 1933.9214628063712, Shoulder QVEL: -1459.4889459188082
[debug] elbow QVEL: 2010.611799695333, Shoulder QVEL: -1463.429247099584
[debug] elbow QVEL: 2063.1089122780877, Shoulder QVEL: -1503.8541881995839
[debug] elbow QVEL: 2093.622251056631, Shoulder QVEL: -1581.9851384798556
[debug] elbow QVEL: 2104.6427387791605, Shoulder QVEL: -1698.0392624342585
[debug] elbow QVEL: 2097.2720403390563, Shoulder QVEL: -1851.1728609463878
[debug] elbow QVEL: 2070.7971212788175, Shoulder QVEL: -2037.580916706244
[debug] elbow QVEL: 2022.9633331288476, Shoulder QVEL: -2247.3231711248222
[debug] elbow QVEL: 1951.294377041246, Shoulder QVEL: -2461.48363559082
[debug] elbow QVEL: 2135.8897860706825, Shoulder QVEL: -2502.2451394943705
[debug] elbow QVEL: 2444.975370034554, Shoulder QVEL: -2356.890784617104
[debug] elbow QVEL: 2690.0254812659496, Shoulder QVEL: -2291.658182569256
[debug] elbow QVEL: 2841.7916617306046, Shoulder QVEL: -2339.634695117316
[debug] elbow QVEL: 2908.2707181714127, Shoulder QVEL: -2505.5836528784116
[debug] elbow QVEL: 2899.447828118661, Shoulder QVEL: -2783.371703460085
[debug] elbow QVEL: 2813.8509920924603, Shoulder QVEL: -3151.205253922433
[debug] elbow QVEL: 2640.137888152808, Shoulder QVEL: -3551.672205513732
[debug] elbow QVEL: 2698.045077057352, Shoulder QVEL: -3707.714433466743
[debug] elbow QVEL: 3315.274010295817, Shoulder QVEL: -3393.0427717688935
[debug] elbow QVEL: 3819.7310831363907, Shoulder QVEL: -3248.0013362873383
[debug] elbow QVEL: 4065.715450582162, Shoulder QVEL: -3421.1864688118876
[debug] elbow QVEL: 4085.217257761786, Shoulder QVEL: -3917.861612759485
[debug] elbow QVEL: 3884.1310288170785, Shoulder QVEL: -4662.786345415109
[debug] elbow QVEL: 2828.506472153436, Shoulder QVEL: -5726.452110647577
[debug] elbow QVEL: 3569.926202856147, Shoulder QVEL: -5320.333168521895
[debug] elbow QVEL: 4853.4188974750205, Shoulder QVEL: -4715.75359593276
[debug] elbow QVEL: 5549.276286317145, Shoulder QVEL: -4803.389363705063
[debug] elbow QVEL: 6915.880521963919, Shoulder QVEL: -5303.986481213915
[debug] elbow QVEL: 7305.9680598531195, Shoulder QVEL: -6305.1231120159355
[debug] elbow QVEL: 6713.465598053102, Shoulder QVEL: -8672.086155981
[debug] elbow QVEL: 8734.643732528897, Shoulder QVEL: -8538.5398250975
[debug] elbow QVEL: 10090.940855821611, Shoulder QVEL: -9982.885544039658
[debug] elbow QVEL: 9682.438074671005, Shoulder QVEL: -13275.291142727046
[debug] elbow QVEL: 18676.30644473961, Shoulder QVEL: -17388.537388015717
[debug] elbow QVEL: -2186.3384416682493, Shoulder QVEL: -85244.52728798168
[debug] elbow QVEL: 88943.25100337299, Shoulder QVEL: -86673.07509044786
[debug] elbow QVEL: 1628317470.3116899, Shoulder QVEL: 329363442.1444142
[debug] elbow QVEL: -1004.589741187377, Shoulder QVEL: 508.623850393712
[debug] elbow QVEL: -1006.885409538296, Shoulder QVEL: 512.7075330950349
[debug] elbow QVEL: -1006.2656821434414, Shoulder QVEL: 512.5529183900366
[debug] elbow QVEL: -1007.5173354502117, Shoulder QVEL: 512.5064891441912
[debug] elbow QVEL: -1010.4433712690864, Shoulder QVEL: 512.7269555787868
[debug] elbow QVEL: -1014.5755459338209, Shoulder QVEL: 513.6089711326322
[debug] elbow QVEL: -1019.3501448527238, Shoulder QVEL: 515.643280373097
[debug] elbow QVEL: -1024.2739277017542, Shoulder QVEL: 519.2809897943855
[debug] elbow QVEL: -1024.6808948767207, Shoulder QVEL: 523.9800636090389
[debug] elbow QVEL: -1021.77605645684, Shoulder QVEL: 523.6521716292139
[debug] elbow QVEL: -1020.7412244911098, Shoulder QVEL: 523.5156672569391
[debug] elbow QVEL: -1021.750687296211, Shoulder QVEL: 523.4276993229743
[debug] elbow QVEL: -1024.6388779864274, Shoulder QVEL: 523.521140775676
[debug] elbow QVEL: -1028.9128613016321, Shoulder QVEL: 524.21134210709
[debug] elbow QVEL: -1033.9838929837372, Shoulder QVEL: 525.9997881881235
[debug] elbow QVEL: -1039.2824509348416, Shoulder QVEL: 529.4009531710703
[debug] elbow QVEL: -1048.067215220881, Shoulder QVEL: 535.1377242527913
[debug] elbow QVEL: -1052.9799584804136, Shoulder QVEL: 536.2782870054502
[debug] elbow QVEL: -1058.4534107848715, Shoulder QVEL: 538.8470522466639
[debug] elbow QVEL: -1068.9685633697736, Shoulder QVEL: 544.5015316879866
[debug] elbow QVEL: -1074.6104162746997, Shoulder QVEL: 547.1162729749589
[debug] elbow QVEL: -1085.8348692478844, Shoulder QVEL: 553.4389638968656
[debug] elbow QVEL: -1091.7583989717775, Shoulder QVEL: 556.9062485790722
[debug] elbow QVEL: -1101.874442094907, Shoulder QVEL: 563.0901423999734
[debug] elbow QVEL: -1107.5250491350205, Shoulder QVEL: 564.6018789467885
[debug] elbow QVEL: -1113.6804370908994, Shoulder QVEL: 567.9007000604944
[debug] elbow QVEL: -1120.6438109140406, Shoulder QVEL: 573.504449428133
[debug] elbow QVEL: -1124.0785607063829, Shoulder QVEL: 573.6303730444622
[debug] elbow QVEL: -1129.2950662468475, Shoulder QVEL: 574.5821923007663
[debug] elbow QVEL: -1135.438167970752, Shoulder QVEL: 577.0951046907389
[debug] elbow QVEL: -1141.7287462602405, Shoulder QVEL: 581.8837379967416
[debug] elbow QVEL: -1153.8557064167142, Shoulder QVEL: 590.8792363042979
[debug] elbow QVEL: -1160.731871434993, Shoulder QVEL: 594.2127825769495
[debug] elbow QVEL: -1170.6026610633949, Shoulder QVEL: 600.2555274253835
[debug] elbow QVEL: -1176.0526394740118, Shoulder QVEL: 600.9372164296396
[debug] elbow QVEL: -1182.7862385486628, Shoulder QVEL: 603.1895044372014
[debug] elbow QVEL: -1189.8143772712367, Shoulder QVEL: 607.9063968574657
[debug] elbow QVEL: -1201.9354272044438, Shoulder QVEL: 616.3116616589265
[debug] elbow QVEL: -1208.9943971976556, Shoulder QVEL: 618.3487254223946
[debug] elbow QVEL: -1216.496481610729, Shoulder QVEL: 622.9067159130987
[debug] elbow QVEL: -1228.1813011388724, Shoulder QVEL: 630.9334225202306
[debug] elbow QVEL: -1235.016963653121, Shoulder QVEL: 632.190016874775
[debug] elbow QVEL: -1242.8046358376505, Shoulder QVEL: 635.7285937955228
[debug] elbow QVEL: -1248.5395726295037, Shoulder QVEL: 642.3131003561036
[debug] elbow QVEL: -1250.3386223988769, Shoulder QVEL: 642.1892656054835
[debug] elbow QVEL: -1255.4653600800768, Shoulder QVEL: 642.5013751879294
[debug] elbow QVEL: -1262.714432699423, Shoulder QVEL: 644.2662133213213
[debug] elbow QVEL: -1270.73766910629, Shoulder QVEL: 648.6684318170231
[debug] elbow QVEL: -1284.7315997570201, Shoulder QVEL: 657.375400259625
[debug] elbow QVEL: -1292.7653867478064, Shoulder QVEL: 659.9923706603325
[debug] elbow QVEL: -1301.20080887773, Shoulder QVEL: 665.8129299212858
[debug] elbow QVEL: -1314.8041865395296, Shoulder QVEL: 676.0695396366754
[debug] elbow QVEL: -1323.0532249484515, Shoulder QVEL: 677.9259867016652
[debug] elbow QVEL: -1332.132894040411, Shoulder QVEL: 682.8793781033906
[debug] elbow QVEL: -1346.787326656451, Shoulder QVEL: 692.3956967263696
[debug] elbow QVEL: -1355.4624157627256, Shoulder QVEL: 694.4007018438249
[debug] elbow QVEL: -1364.9788073072086, Shoulder QVEL: 699.7817578834423
[debug] elbow QVEL: -1367.7589821851343, Shoulder QVEL: 709.4378139636856
[debug] elbow QVEL: -1366.2697286490752, Shoulder QVEL: 709.3092143041098
[debug] elbow QVEL: -1369.9453165845746, Shoulder QVEL: 709.1277752039102
[debug] elbow QVEL: -1377.7189312671317, Shoulder QVEL: 709.7667780822202
[debug] elbow QVEL: -1387.5526617838057, Shoulder QVEL: 712.9700707401139
[debug] elbow QVEL: -1401.2324288613218, Shoulder QVEL: 720.3123637644396
[debug] elbow QVEL: -1409.0493590830895, Shoulder QVEL: 721.2374620782678
[debug] elbow QVEL: -1418.9450411993798, Shoulder QVEL: 724.9888179616918
[debug] elbow QVEL: -1439.3733911625618, Shoulder QVEL: 737.0929063807876
[debug] elbow QVEL: -1447.4582394884062, Shoulder QVEL: 745.4828549975064
[debug] elbow QVEL: -1450.9305969607917, Shoulder QVEL: 745.3806250087188
[debug] elbow QVEL: -1459.1206956657932, Shoulder QVEL: 746.3558365674755
[debug] elbow QVEL: -1469.6709646240536, Shoulder QVEL: 750.4214596862173
[debug] elbow QVEL: -1490.429347491647, Shoulder QVEL: 761.8403881848036
[debug] elbow QVEL: -1501.739095337816, Shoulder QVEL: 768.4489272051086
[debug] elbow QVEL: -1512.3816085026497, Shoulder QVEL: 781.1544179917072
[debug] elbow QVEL: -1518.9253129163635, Shoulder QVEL: 781.2696202089196
[debug] elbow QVEL: -1529.7000088157204, Shoulder QVEL: 783.5948658002904
[debug] elbow QVEL: -1541.7873749058149, Shoulder QVEL: 790.6851784941183
[debug] elbow QVEL: -1557.8984798747483, Shoulder QVEL: 804.51107603039
[debug] elbow QVEL: -1568.4068127480891, Shoulder QVEL: 805.8757884166154
[debug] elbow QVEL: -1581.255125311286, Shoulder QVEL: 811.5969147932339
[debug] elbow QVEL: -1604.8614197938316, Shoulder QVEL: 825.7219181375206
[debug] elbow QVEL: -1618.4608519159538, Shoulder QVEL: 831.9191765069721
[debug] elbow QVEL: -1621.7924980083767, Shoulder QVEL: 845.1036023595163
[debug] elbow QVEL: -1620.0496588627434, Shoulder QVEL: 844.9871071442417
[debug] elbow QVEL: -1626.9704281530858, Shoulder QVEL: 844.7598934940204
[debug] elbow QVEL: -1639.7835419797177, Shoulder QVEL: 846.7285040449608
[debug] elbow QVEL: -1654.4227177060066, Shoulder QVEL: 854.427630938039
[debug] elbow QVEL: -1678.2487288033683, Shoulder QVEL: 870.9282169582494
[debug] elbow QVEL: -1693.2605214517582, Shoulder QVEL: 874.9786840521892
[debug] elbow QVEL: -1718.2305435797364, Shoulder QVEL: 886.992626942488
[debug] elbow QVEL: -1733.1760477726582, Shoulder QVEL: 891.0591464683372
[debug] elbow QVEL: -1749.8299914248907, Shoulder QVEL: 902.9027754666212
[debug] elbow QVEL: -1760.3408723332493, Shoulder QVEL: 903.5850358172171
[debug] elbow QVEL: -1775.839489244904, Shoulder QVEL: 909.0196520164247
[debug] elbow QVEL: -1807.2818823707958, Shoulder QVEL: 927.5699990194048
[debug] elbow QVEL: -1815.9321725282073, Shoulder QVEL: 939.8917024343328
[debug] elbow QVEL: -1819.3462856750953, Shoulder QVEL: 939.6594392787208
[debug] elbow QVEL: -1832.6480408346422, Shoulder QVEL: 941.1202435432264
[debug] elbow QVEL: -1850.049790848821, Shoulder QVEL: 949.2325153779545
[debug] elbow QVEL: -1859.152042481236, Shoulder QVEL: 968.5842209838265
[debug] elbow QVEL: -1864.874298760881, Shoulder QVEL: 968.246233784687
[debug] elbow QVEL: -1880.668510636755, Shoulder QVEL: 970.243512248769
[debug] elbow QVEL: -1899.7422066878662, Shoulder QVEL: 980.4441713306886
[debug] elbow QVEL: -1905.3311431870502, Shoulder QVEL: 1003.9171157191048
[debug] elbow QVEL: -1908.2806170234967, Shoulder QVEL: 1003.4928183036084
[debug] elbow QVEL: -1924.1547215071064, Shoulder QVEL: 1003.9591455311796
[debug] elbow QVEL: -1945.3567408748672, Shoulder QVEL: 1011.7651344615672
[debug] elbow QVEL: -1986.4134282128782, Shoulder QVEL: 1036.5668725089583
[debug] elbow QVEL: -1999.7927184904343, Shoulder QVEL: 1052.0255250435082
[debug] elbow QVEL: -2007.6740948848583, Shoulder QVEL: 1051.4124725739362
[debug] elbow QVEL: -2027.9191888195169, Shoulder QVEL: 1053.9811927233063
[debug] elbow QVEL: -2051.9625004739537, Shoulder QVEL: 1067.684008887098
[debug] elbow QVEL: -2068.484008660361, Shoulder QVEL: 1068.768640240229
[debug] elbow QVEL: -2091.504967514357, Shoulder QVEL: 1078.9804958455584
[debug] elbow QVEL: -2097.9606492857474, Shoulder QVEL: 1106.1565897448982
[debug] elbow QVEL: -2102.5549774169294, Shoulder QVEL: 1105.5878873286686
[debug] elbow QVEL: -2123.4451513748545, Shoulder QVEL: 1107.0264933545184
[debug] elbow QVEL: -2174.674921364689, Shoulder QVEL: 1127.5163476112643
[debug] elbow QVEL: -2205.0257742304802, Shoulder QVEL: 1152.1188450004959
[debug] elbow QVEL: -2228.0892037442477, Shoulder QVEL: 1154.9067391869087
[debug] elbow QVEL: -2249.250766682259, Shoulder QVEL: 1172.2544568504686
[debug] elbow QVEL: -2265.2867670167243, Shoulder QVEL: 1172.5642611655012
[debug] elbow QVEL: -2292.5690408477276, Shoulder QVEL: 1182.6436859570938
[debug] elbow QVEL: -2346.2140504740855, Shoulder QVEL: 1218.8894051397585
[debug] elbow QVEL: -2369.040850182439, Shoulder QVEL: 1243.1095963028379
[debug] elbow QVEL: -2388.3938258455987, Shoulder QVEL: 1243.2248859250599
[debug] elbow QVEL: -2420.1506127461976, Shoulder QVEL: 1255.5385438326637
[debug] elbow QVEL: -2478.0100608791777, Shoulder QVEL: 1296.3677093929514
[debug] elbow QVEL: -2546.6925298523574, Shoulder QVEL: 1323.9073804649133
[debug] elbow QVEL: -2570.676475599177, Shoulder QVEL: 1355.8473455479832
[debug] elbow QVEL: -2594.3752867863777, Shoulder QVEL: 1355.7730181222687
[debug] elbow QVEL: -2627.7370938406843, Shoulder QVEL: 1372.1143927372573
[debug] elbow QVEL: -2655.862538899755, Shoulder QVEL: 1374.4635813863804
[debug] elbow QVEL: -2723.419621292394, Shoulder QVEL: 1402.7861842315099
[debug] elbow QVEL: -2797.7907782020256, Shoulder QVEL: 1439.1463499810948
[debug] elbow QVEL: -2853.361554192785, Shoulder QVEL: 1479.8649754836413
[debug] elbow QVEL: -2896.308566161215, Shoulder QVEL: 1495.9354237172147
[debug] elbow QVEL: -2923.3728201786516, Shoulder QVEL: 1557.4223487198954
[debug] elbow QVEL: -2962.394411028955, Shoulder QVEL: 1558.2425603716845
